,customerid,birthdate,bank_account_type,bank_name_clients_Access Bank,bank_name_clients_Diamond Bank,bank_name_clients_EcoBank,bank_name_clients_FCMB,bank_name_clients_Fidelity Bank,bank_name_clients_First Bank,bank_name_clients_GT Bank,bank_name_clients_Heritage Bank,bank_name_clients_Keystone Bank,bank_name_clients_Skye Bank,bank_name_clients_Stanbic IBTC,bank_name_clients_Standard Chartered,bank_name_clients_Sterling Bank,bank_name_clients_UBA,bank_name_clients_Union Bank,bank_name_clients_Unity Bank,bank_name_clients_Wema Bank,bank_name_clients_Zenith Bank
1838,8a858e0f58447645015849704e667760,32,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1839,8a858f725d65fce6015d6973ef727ccd,36,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1840,8a858f3e589c40610158a57d427715a6,28,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1841,8a858f8559ff51bc015a034f940172a7,53,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1842,8a85881053bc33670153c9dc2e3a4393,33,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1843,8a8588fd53c244bc0153c8305ea7338f,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1844,8a858f6c5bf84cd0015bf87db8561411,28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,8a858f5f5b39bb0c015b3d560ed14ffc,42,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1846,8a858f735c7cfc3c015c7d63275c4511,41,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1847,8a858f475bceed0d015bd029e52a6ff6,32,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,8a858e705668e16701567177b55b135d,33,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,8a858f0656b7820c0156bb6119ef0adc,28,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1850,8a858fa25cfa127c015cfa25cc64082f,32,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,8a8588bf54c8eab60154c924cdd218ef,38,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1852,8a858f30551130db01552650061e4aa6,37,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,8a858970548359cc0154883481981866,32,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1854,8a8588235375c27f01537fd31b1f53cd,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,8a858e445ca25ee3015ca3a198a83db7,32,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1856,8a858e21586d1ac801586d9b9f0a2f3b,32,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,8a858ec05ab27176015ab2befe283801,31,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1858,8a858f0a56ffda56015709bcc2330c44,26,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,8a858f2c58dc6e680158ee00f462655f,24,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,8a858f585cf9d48b015d0415fe863a5f,33,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1861,8a858e65582a517e0158352220c06174,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1862,8a858ef25c8393f8015c87a580106a78,28,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,8a85890754145ace01542184054739e2,37,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1864,8a858ee55cb156e6015cbc9977ac4911,35,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1865,8a858f555cacacdf015caf9e0dfd5c87,39,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1866,8a858e395cb1d4d9015cbf845d616275,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1867,8a858e0a5668e69c01566f643ad645a9,46,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1868,8a858e7855113fb701551a79202d4dff,34,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1869,8a858f0d58a18ebc0158b4c0607f4bfc,37,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1870,8a858e245c214660015c27adef9e3e17,37,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1871,8a858e455c1bf763015c1e4b3fcd7b98,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1872,8a858f9f5bd99987015be244892f09c4,42,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1873,8a858fed5cabd3a0015cac23520a3743,26,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1874,8a858ee25ca1a0f9015ca1a5d5d50289,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1875,8a858fa25c120898015c15c3d3804d2a,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1876,8a858e045cd5b1d6015cd6da7b3b4bf2,33,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,8a858f7e5c213ef4015c2a793b4e005d,37,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1878,8a858eff5b393484015b393efe3a0bc8,31,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1879,8a858f3d5bfc954e015bfcd515222cca,34,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,8a858e5f59daa31f0159dae64bfb2983,40,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,8a858f0f5bfd79d2015c0647c85b2c1d,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1882,8a858f305c8dd672015c930f506d4b53,42,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1883,8a858ea75cef5535015cf0dbda69796c,25,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,8a858e71570f2c6b01571b8a24c8492f,34,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1885,8a858e6f5668e0170156746590702b81,34,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1886,8a85891e53ad0e6b0153b3d3854156fb,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1887,8a858ea35a28b88b015a3be970e0681d,32,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,8a858e235bd971a4015bdbb925cf4332,36,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1889,8a858e775c362114015c3c3360be7962,33,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1890,8a858eb05800dd6201580acff9ed0c96,33,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1891,8a858f6e5cb16eb9015cb256f2d7506f,32,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,8a858fda5c3b0f1c015c3e044f36670b,35,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1893,8a858e245b680423015b7533a0a14d64,37,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,8a858edf55ca17ba0155cbfdd5f3610e,35,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1895,8a858fcb5bab1fda015baf266f6645c9,34,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1896,8a858e6f5668e01701568f65c3b52b07,30,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1897,8a858e165a47b2fd015a4aff578837c6,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1898,8a858e5b5ca767e1015cab5c58e371a0,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1899,8a858e41579fc64b0157a8140dfb465e,45,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,8a8588f7548fb0a301549bd960a96cd3,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,8a858eef55548905015569ca99fe1368,50,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1902,8a858f955a6a6b5f015a6af38de9503c,35,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1903,8a858ef25c8393f8015c83e086201108,41,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1904,8a85881053bc33670153c762675d3e71,40,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1905,8a858e445add19b4015ae205caa61bfd,32,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1906,8a858e235b5784eb015b5790e9e109d7,38,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1907,8a858eb85cef9327015cf2b1db7c052c,31,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1908,8a858ea75cef5535015cefde9da1490e,32,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1909,8a85896653f0fed201540285f3625829,32,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1910,8a858f385b34d285015b364237b40273,32,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1911,8a858e935b8c1bc9015b8faf9fd16043,28,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1912,8a858ec25a4d1d16015a5004af0d4d20,26,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,8a858ef458d4a52e0158f30caade579c,30,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1914,8a858faf56b7821c0156d1431b3e3d26,28,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1915,8a8588c2546bf75901547b05ad85198b,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,8a858f085b905684015b9076e3041e25,33,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1917,8a85882653d0bb500153d632dca50043,35,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918,8a858f6a5b1fa846015b1ff2a147401d,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1919,8a858f725b49c0c0015b4d9ae6420318,39,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1920,8a858e785c8d9167015c9db2a04e211c,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1921,8a858966538deb1901539d3459133c24,26,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,8a858e71570f2c6b01571fe3e60d0089,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1923,8a858f3e5885ffa30158928cad6501c6,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1924,8a858f985b3db23f015b3defbc5f5040,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1925,8a858966538deb19015395798cfa3ee0,25,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1926,8a858e095aae82b7015aae86ca1e030b,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1927,8a858eb05ab84ca7015ab86b95711634,27,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,8a858e625c8d993a015c938f829f77ee,30,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1929,8a85886f54517ee00154541985fc7c19,30,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1930,8a858e275c7ea5ec015c81b78d406c50,29,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1931,8a858ed75bb64559015bbdf931c10be3,37,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1932,8a858eb4588604f70158887278a80aae,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1933,8a858f085a477386015a4a4e163019b5,35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,8a85895354be33300154bf7a48366035,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1935,8a858e655cd0642d015cd1acd55855cb,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1936,8a858efd5b39cf3d015b39dc39b20bc7,34,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,8a858f79588789bd0158956c710947b1,27,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1938,8a85896653f0fed201540f40a3a45c14,30,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1939,8a858e9d59e0997b0159ea88a18970b1,37,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1940,8a858f535908095c0159114dfe5e71c4,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1941,8a858eda5c8863ff015c993591b93efc,28,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1942,8a858f585cf9d48b015cfa156a9024ea,40,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1943,8a858e1d5cd58f9e015ceaeac93864b5,34,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1944,8a858eb456e0b94901570468c2e92846,30,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1945,8a858ec05a9535db015aa2ab23c10d1e,46,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1946,8a858fb75cf4b2bd015cf799030e73c9,44,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,8a858e7855113fb701552aa02f471edc,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1948,8a858fda59db0b130159db44c2b93226,33,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1949,8a858e6a5c829229015c829aad4f05b5,37,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1950,8a858fee5863a04901586b94f5ef2105,30,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,8a858e945631db2f01563c3b2f24285c,25,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1952,8a858f155554552501555685429f4905,38,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1953,8a858fab5b9105dc015b94648ba66c06,28,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1954,8a858fd55577e87601557eb6810f1310,33,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1955,8a858eba5b681df4015b703c75a501bc,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,8a858f085b494826015b4995aaf8215d,34,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1957,8a858e0156b782a10156bb6e91b8089a,34,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1958,8a858e6f5cd5e874015ce379944d6751,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,8a858f1e5cef1d91015cf11348b17a07,31,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1960,8a858e6a5bfd4b54015c02171e1660b1,31,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1961,8a858fab5cd5e1a7015ce92aa49d4dd4,32,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1962,8a858f245d1dfd3e015d1e3c6bad1ae8,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,8a858fe8586deed301586e7c59052897,32,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,8a858f145b42fac4015b43071e610aab,35,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1965,8a858f255ca276c5015ca40df7f841ca,34,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1966,8a858e345bd96da8015be2ea479a2ade,51,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1967,8a858e775c362114015c3f2c2ab26946,36,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1968,8a858ff556236fa8015625ba7aca1533,33,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1969,8a858ed25ba09f98015ba1b5e0dc39b0,29,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,8a858ecb5bf33c30015bf3579f4e0e5b,32,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,8a858e365ca12b1d015ca1379747057d,32,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1972,8a85897353d85af80153e04f81f05fc4,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1973,8a858f185ab8e4e5015abd46660a35ef,34,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1974,8a858f855cf94f71015cf952231e0283,30,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1975,8a858e655cd0642d015cd3f9aa8219c6,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1976,8a858ebd590802ef01590d7e572c4cad,28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,8a858ea35a549d49015a5abfb27523a1,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1978,8a858e6f5cd5e874015ce59e237864a2,32,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1979,8a858fbd5cd6054a015ce8fc946d21fb,36,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1980,8a858e6c5bd3fbff015bd5736e545cd2,28,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1981,8a858ef358d4a48e0158f275638d3eae,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1982,8a85898a53bc15600153c45f7a98352e,26,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1983,8a858e6a5bfd4b54015c0e31d74c35da,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1984,8a858e8455f96c1c0155ffd6abe87fb5,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,8a858e0d59bbb9050159c0c33dfe4f9d,34,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1986,8a858f1a5a41886c015a41971ef30aba,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1987,8a858eae5bb5beb8015bb947fd2f4f4d,28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,8a858efe5bca0a81015bca60dfdc14bb,40,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1989,8a858f285c7d70a4015c7dd9108348aa,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1990,8a858ec559dbb41a0159dd81258b41c4,35,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1991,8a858f9d5c8779e7015c87822e4b0690,44,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1992,8a858eb4588604f7015897011ae05062,33,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1993,8a858966538deb19015395ac1d4f416f,30,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,8a858e885b68546c015b75d138885cee,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1995,8a858fc55b2548dd015b2bce81b84c30,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1996,8a858ec65cc6352b015cc64525ea0763,33,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1997,8a858ffa55ca72a50155d192af9e2c0b,30,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1998,8a858e65582a517e01583f9700963ded,27,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1999,8a8588f754a058cb0154ba36ffee5c96,34,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,8a858f4e5ca72981015cabddf9582fc7,53,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2001,8a858e695d1e075c015d2ffe8d7d6371,36,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2002,8a858f875afc0db0015aff2e9b207838,37,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2003,8a858f615578136301557f55fc575dc4,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2004,8a858f305c8dd672015c9ba6b0c50159,30,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005,8a8588ae53f1cb7c01540f4e83bc3b26,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,8a858f965c6950da015c7c981f0e13ae,41,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2007,8a858fa05b62bcf3015b62c49d9b067c,31,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008,8a8588dc536a141301537b3f489b0501,29,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009,8a858eb456e0b9490156e5ea6bd860e9,31,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,8a858f3a58a6d6720158aa1f06e4388a,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011,8a28afc7474813a40147639ec637156b,33,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,8a858e245b680423015b768bac4267aa,33,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,8a76e7d443e6e97c0143ed099d102b1d,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,8a858f565af28234015af2e8053c0ada,30,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,8a858e885c63d379015c6ed663042002,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,8a858e6f5cd5e874015cd6d7e2af36ad,35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8a858eee58727169015873e03f24718a,42,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,8a8589b953bc23f70153c12ae7c852a9,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8a858e2e5bb57a37015bc0e3cdd00b74,26,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020,8a858ee65be8d42d015be8ed0ebb0f5f,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021,8a858f0056b7cf8e0156c14b37d37121,39,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,8a858f995a4762a5015a4c25b0ea01c3,56,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,8a858f9c582479b9015824b8e09b1c6f,28,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024,8a858e255557edfe01556d88b29739df,35,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,8a8588b75438f49901544dd4d4991156,28,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,8a858e615c832be8015c861ad8156b95,40,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2027,8a858fc25bafabdc015bb0f4d7906643,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2028,8a858f7a5ca22d3c015ca5b137de2cfa,40,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2029,8a858f7e5ba0189c015ba0ac3e254fe3,40,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2030,8a858f8a558227f20155862e521949ca,32,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2031,8a858fa15908043201592092ba4b5698,29,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2032,8a858edf55ca17ba0155d58ee8d43f6a,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2033,8a858fc55b00e79e015b055959ee5e97,34,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2034,8a858ee454da1cbd0154dd11d735299f,35,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2035,8a858f125c5f88b1015c635135656052,43,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2036,8a858ecc57b9184b0157ba61dab46cbc,40,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2037,8a858e1e54e2aa5a0154e303c246237b,37,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2038,8a858e69566ae5b801566fcb6148761d,34,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2039,8a858ee454da1cbd0154e2796fba7142,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2040,8a858f255cb1710a015cbf3f8a191f48,43,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,8a8588235384a58d0153a1e7fa6a5089,47,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2042,8a858fa3551e78cb0155206bf1f109bc,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2043,8a858fdf5bf85f71015bfc1f51f9690a,32,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2044,8a858fd35b441894015b46ec60a43c58,40,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2045,8a858f2c58dc6e680158e34dcf8b2508,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2046,8a858f7959db5e8c0159df170d345379,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,8a858fa05908043801590ced4e786bd6,27,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,8a858e0b5cf4883c015cf7f00f2b1efc,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2049,8a858ee75a6156c0015a61eb99363c54,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2050,8a858e675b00c831015b01842e5f58e7,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
